timestamp,symbol,side,qty,price,fee,realized_pnl,date
2025-08-17 21:25:54.776373+00:00,COST,buy,2.0,972.25,0.0,0.0,2025-08-17 00:00:00+00:00
2025-08-17 21:25:58.520035+00:00,CRM,sell,13.0,242.5,0.0,-157.22,2025-08-17 00:00:00+00:00
2025-08-17 21:26:02.141154+00:00,ADBE,sell,7.0,354.83,0.0,0.0,2025-08-17 00:00:00+00:00
2025-08-17 21:26:05.791528+00:00,CMCSA,sell,80.0,33.47,0.0,0.0,2025-08-17 00:00:00+00:00
2025-08-18 21:24:24.948842+00:00,KO,buy,1.0,69.15,0.0,0.0,2025-08-18 00:00:00+00:00
2025-08-18 21:24:29.354481+00:00,MCD,sell,1.0,308.75,0.0,-0.08999999999997499,2025-08-18 00:00:00+00:00
2025-08-19 21:26:55.575406+00:00,MSFT,buy,2.0,510.06,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:26:59.646723+00:00,GOOGL,sell,4.0,201.64,0.0,-3.240000000000009,2025-08-19 00:00:00+00:00
2025-08-19 21:27:03.717337+00:00,NVDA,buy,2.0,175.66,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:07.687250+00:00,META,buy,3.0,751.685,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:11.838727+00:00,HD,buy,6.0,407.07,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:15.931256+00:00,PG,buy,1.0,158.42,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:20.049828+00:00,BAC,sell,59.0,48.1,0.0,64.9600000000002,2025-08-19 00:00:00+00:00
2025-08-19 21:27:24.127348+00:00,XOM,sell,26.0,107.45,0.0,-56.15999999999991,2025-08-19 00:00:00+00:00
2025-08-19 21:27:28.161861+00:00,KO,buy,7.0,70.15,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:32.394229+00:00,CSCO,buy,3.0,66.77,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:36.513243+00:00,NKE,sell,2.0,76.905,0.0,5.469999999999999,2025-08-19 00:00:00+00:00
2025-08-19 21:27:40.842215+00:00,WMT,buy,1.0,101.31,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:44.929149+00:00,PEP,buy,18.0,152.19,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:49.224972+00:00,CRM,sell,9.0,245.83,0.0,-34.169999999999874,2025-08-19 00:00:00+00:00
2025-08-19 21:27:53.192247+00:00,ABT,buy,1.0,131.27,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-19 21:27:57.344356+00:00,CMCSA,sell,4.0,33.9,0.0,0.0,2025-08-19 00:00:00+00:00
2025-08-20 21:25:12.282229+00:00,MSFT,sell,12.0,505.5,0.0,-154.31999999999982,2025-08-20 00:00:00+00:00
2025-08-20 21:25:16.354661+00:00,AMZN,sell,11.0,223.8,0.0,-8.029999999999887,2025-08-20 00:00:00+00:00
2025-08-20 21:25:20.327109+00:00,GOOGL,buy,71.0,199.32,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:25:24.405842+00:00,JNJ,sell,80.0,178.83,0.0,104.6000000000003,2025-08-20 00:00:00+00:00
2025-08-20 21:25:28.401916+00:00,BAC,buy,58.0,48.36,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:25:32.322003+00:00,PFE,buy,569.0,25.37,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:25:36.262790+00:00,KO,sell,41.0,70.68,0.0,47.15000000000023,2025-08-20 00:00:00+00:00
2025-08-20 21:25:40.336603+00:00,NKE,buy,37.0,76.23,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:25:44.334792+00:00,CVX,buy,18.0,153.18,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:25:48.105786+00:00,MCD,buy,11.0,313.12,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:25:52.224830+00:00,PEP,sell,19.0,150.775,0.0,-25.469999999999857,2025-08-20 00:00:00+00:00
2025-08-20 21:25:56.393203+00:00,INTC,sell,12.0,23.47,0.0,-10.920000000000002,2025-08-20 00:00:00+00:00
2025-08-20 21:26:00.472156+00:00,VZ,sell,64.0,45.055,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:26:04.438354+00:00,ABT,sell,21.0,132.41,0.0,25.63500000000002,2025-08-20 00:00:00+00:00
2025-08-20 21:26:08.567269+00:00,ADBE,sell,1.0,353.335,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-20 21:26:12.692038+00:00,NFLX,buy,2.0,1213.66,0.0,0.0,2025-08-20 00:00:00+00:00
2025-08-21 21:24:34.326673+00:00,AAPL,buy,13.0,224.9,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:24:38.584989+00:00,GOOG,buy,15.0,200.6,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:24:42.582019+00:00,NVDA,buy,1.0,174.96,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:24:46.495200+00:00,META,buy,1.0,739.13,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:24:50.693361+00:00,JNJ,sell,22.0,179.03,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:24:54.633563+00:00,UNH,sell,1.0,303.22,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:24:58.650359+00:00,HD,buy,7.0,397.84,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:02.772284+00:00,PG,sell,16.0,158.73,0.0,93.18999999999977,2025-08-21 00:00:00+00:00
2025-08-21 21:25:06.905078+00:00,MA,sell,5.0,591.9,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:11.047835+00:00,PFE,buy,26.0,25.715,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:15.123103+00:00,KO,buy,5.0,70.63,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:19.335203+00:00,MRK,sell,32.0,86.13,0.0,109.75999999999976,2025-08-21 00:00:00+00:00
2025-08-21 21:25:23.429754+00:00,CSCO,buy,2.0,67.02,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:27.653766+00:00,T,sell,102.0,29.45,0.0,59.290000000000035,2025-08-21 00:00:00+00:00
2025-08-21 21:25:31.586396+00:00,CVX,buy,1.0,155.47,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:35.413550+00:00,WMT,sell,28.0,97.96,0.0,-92.39000000000014,2025-08-21 00:00:00+00:00
2025-08-21 21:25:39.501643+00:00,COST,sell,2.0,969.73,0.0,-17.254999999999995,2025-08-21 00:00:00+00:00
2025-08-21 21:25:43.381338+00:00,PEP,buy,19.0,148.99,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:47.441490+00:00,INTC,sell,7.0,23.5,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:51.365380+00:00,VZ,sell,4.0,45.03,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:55.253236+00:00,ADBE,buy,8.0,353.28,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:25:59.141964+00:00,CMCSA,buy,84.0,33.6,0.0,0.0,2025-08-21 00:00:00+00:00
2025-08-21 21:26:02.981660+00:00,NFLX,sell,2.0,1205.84,0.0,-49.48000000000002,2025-08-21 00:00:00+00:00
2025-08-24 21:23:27.489756+00:00,AAPL,buy,4.0,227.74,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:23:31.691865+00:00,MSFT,buy,19.0,507.29,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:23:35.826899+00:00,AMZN,buy,17.0,228.85,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:23:39.817382+00:00,GOOG,sell,15.0,206.73,0.0,48.68999999999997,2025-08-24 00:00:00+00:00
2025-08-24 21:23:43.763999+00:00,NVDA,buy,5.0,177.98,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:23:47.877578+00:00,META,buy,1.0,754.96,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:23:51.963085+00:00,TSLA,sell,3.0,340.0,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:23:55.955669+00:00,JNJ,buy,102.0,179.26,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:23:59.907999+00:00,UNH,buy,10.0,307.34,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:03.980604+00:00,PG,buy,7.0,158.66,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:07.919179+00:00,MA,sell,1.0,598.87,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:12.058869+00:00,BAC,sell,81.0,49.49,0.0,65.54000000000015,2025-08-24 00:00:00+00:00
2025-08-24 21:24:16.036322+00:00,DIS,sell,34.0,118.84,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:19.989206+00:00,XOM,sell,36.0,111.3,0.0,129.42999999999978,2025-08-24 00:00:00+00:00
2025-08-24 21:24:23.977909+00:00,KO,buy,32.0,70.14,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:27.865953+00:00,MRK,sell,46.0,87.37,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:32.042981+00:00,CSCO,sell,45.0,67.32,0.0,-69.00000000000047,2025-08-24 00:00:00+00:00
2025-08-24 21:24:36.086144+00:00,T,buy,103.0,28.75,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:40.073430+00:00,CVX,sell,19.0,158.16,0.0,71.57999999999979,2025-08-24 00:00:00+00:00
2025-08-24 21:24:44.069058+00:00,MCD,sell,11.0,314.03,0.0,10.00999999999965,2025-08-24 00:00:00+00:00
2025-08-24 21:24:48.043173+00:00,WMT,buy,41.0,96.85,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:52.015582+00:00,COST,buy,4.0,958.39,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:55.940400+00:00,PEP,buy,27.0,149.65,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:24:59.904063+00:00,ABBV,sell,1.0,210.61,0.0,12.590000000000003,2025-08-24 00:00:00+00:00
2025-08-24 21:25:03.925465+00:00,INTC,buy,130.0,24.94,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:25:07.856128+00:00,VZ,buy,68.0,44.43,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-24 21:25:11.824987+00:00,NFLX,buy,3.0,1204.815,0.0,0.0,2025-08-24 00:00:00+00:00
2025-08-25 21:25:09.544895+00:00,KO,buy,1.0,68.92,0.0,0.0,2025-08-25 00:00:00+00:00
2025-08-25 21:25:14.283061+00:00,MRK,sell,1.0,85.34,0.0,0.0,2025-08-25 00:00:00+00:00
2025-08-26 21:23:28.133051+00:00,MSFT,sell,1.0,502.05,0.0,-5.240000000000009,2025-08-26 00:00:00+00:00
2025-08-26 21:23:32.070156+00:00,GOOGL,sell,17.0,207.17,0.0,105.27999999999994,2025-08-26 00:00:00+00:00
2025-08-26 21:23:35.953447+00:00,GOOG,sell,17.0,207.96,0.0,115.04000000000022,2025-08-26 00:00:00+00:00
2025-08-26 21:23:39.786548+00:00,NVDA,sell,1.0,181.7,0.0,0.8499999999999943,2025-08-26 00:00:00+00:00
2025-08-26 21:23:43.586960+00:00,V,sell,10.0,351.22,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:23:47.384656+00:00,UNH,buy,12.0,300.49,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:23:51.259847+00:00,PG,buy,21.0,156.02,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:23:54.981501+00:00,MA,buy,6.0,591.62,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:23:58.751756+00:00,BAC,buy,8.0,50.23,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:24:02.726441+00:00,DIS,buy,34.0,117.65,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:24:06.504338+00:00,XOM,buy,2.0,111.51,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:24:10.260394+00:00,PFE,sell,595.0,24.93,0.0,-235.52000000000066,2025-08-26 00:00:00+00:00
2025-08-26 21:24:14.102590+00:00,KO,sell,8.0,68.73,0.0,-6.399999999999977,2025-08-26 00:00:00+00:00
2025-08-26 21:24:17.867464+00:00,MRK,buy,47.0,85.0,0.0,0.0,2025-08-26 00:00:00+00:00
2025-08-26 21:24:21.571606+00:00,NKE,sell,47.0,78.675,0.0,90.46499999999975,2025-08-26 00:00:00+00:00
2025-08-26 21:24:25.358461+00:00,CVX,sell,23.0,157.36,0.0,72.95000000000013,2025-08-26 00:00:00+00:00
2025-08-26 21:24:29.072289+00:00,WMT,sell,2.0,96.02,0.0,-1.6599999999999966,2025-08-26 00:00:00+00:00
2025-08-26 21:24:32.681705+00:00,PEP,sell,27.0,147.01,0.0,-58.740000000000464,2025-08-26 00:00:00+00:00
2025-08-26 21:24:36.431542+00:00,CRM,sell,47.0,243.73,0.0,92.8899999999995,2025-08-26 00:00:00+00:00
2025-08-26 21:24:40.195472+00:00,INTC,sell,152.0,24.31,0.0,-81.90000000000033,2025-08-26 00:00:00+00:00
2025-08-27 21:24:06.325223+00:00,AAPL,sell,17.0,231.28,0.0,97.09999999999991,2025-08-27 00:00:00+00:00
2025-08-27 21:24:11.235154+00:00,MSFT,sell,6.0,506.69,0.0,-3.6000000000001364,2025-08-27 00:00:00+00:00
2025-08-27 21:24:15.713459+00:00,AMZN,sell,17.0,228.66,0.0,-21.34999999999988,2025-08-27 00:00:00+00:00
2025-08-27 21:24:20.322218+00:00,GOOGL,sell,61.0,207.07,0.0,472.75,2025-08-27 00:00:00+00:00
2025-08-27 21:24:24.942036+00:00,GOOG,buy,4.0,208.15,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:24:29.784258+00:00,META,sell,5.0,747.3,0.0,-12.645000000000095,2025-08-27 00:00:00+00:00
2025-08-27 21:24:34.285978+00:00,TSLA,buy,3.0,347.32,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:24:39.007195+00:00,JPM,sell,9.0,299.36,0.0,54.41999999999996,2025-08-27 00:00:00+00:00
2025-08-27 21:24:43.665247+00:00,V,buy,2.0,350.34,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:24:48.274172+00:00,UNH,sell,12.0,303.85,0.0,-28.179999999999495,2025-08-27 00:00:00+00:00
2025-08-27 21:24:52.871174+00:00,HD,sell,7.0,408.32,0.0,47.289999999999964,2025-08-27 00:00:00+00:00
2025-08-27 21:24:57.559018+00:00,PG,buy,3.0,156.95,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:02.065095+00:00,BAC,buy,20.0,50.38,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:06.940046+00:00,XOM,buy,10.0,112.72,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:11.673459+00:00,PFE,buy,108.0,24.95,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:16.325151+00:00,KO,buy,5.0,68.79,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:20.937064+00:00,CSCO,sell,39.0,68.42,0.0,82.8900000000003,2025-08-27 00:00:00+00:00
2025-08-27 21:25:25.389189+00:00,NKE,buy,47.0,78.08,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:29.996621+00:00,ORCL,buy,53.0,235.85,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:34.642454+00:00,CVX,buy,6.0,159.21,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:39.288185+00:00,WMT,sell,10.0,96.07,0.0,-7.800000000000011,2025-08-27 00:00:00+00:00
2025-08-27 21:25:43.794776+00:00,COST,sell,1.0,949.565,0.0,-26.004999999999995,2025-08-27 00:00:00+00:00
2025-08-27 21:25:48.419080+00:00,PEP,buy,18.0,147.63,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:53.110205+00:00,CRM,buy,53.0,250.05,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:25:57.900668+00:00,VZ,buy,60.0,44.27,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:26:02.575086+00:00,ADBE,buy,7.0,356.38,0.0,0.0,2025-08-27 00:00:00+00:00
2025-08-27 21:26:07.399328+00:00,NFLX,sell,3.0,1224.29,0.0,40.73499999999967,2025-08-27 00:00:00+00:00
2025-08-28 21:23:47.729471+00:00,MSFT,sell,6.0,509.6,0.0,13.860000000000014,2025-08-28 00:00:00+00:00
2025-08-28 21:23:52.501404+00:00,AMZN,sell,11.0,231.55,0.0,29.700000000000188,2025-08-28 00:00:00+00:00
2025-08-28 21:23:57.212370+00:00,GOOGL,buy,1.0,211.66,0.0,0.0,2025-08-28 00:00:00+00:00
2025-08-28 21:24:02.189697+00:00,JNJ,buy,15.0,175.43,0.0,0.0,2025-08-28 00:00:00+00:00
2025-08-28 21:24:06.727259+00:00,V,buy,8.0,349.78,0.0,0.0,2025-08-28 00:00:00+00:00
2025-08-28 21:24:11.472137+00:00,CSCO,buy,39.0,69.43,0.0,0.0,2025-08-28 00:00:00+00:00
2025-08-28 21:24:16.162979+00:00,T,buy,92.0,28.96,0.0,0.0,2025-08-28 00:00:00+00:00
2025-08-28 21:24:20.918092+00:00,WMT,sell,1.0,96.13,0.0,-0.7199999999999989,2025-08-28 00:00:00+00:00
2025-08-28 21:24:25.759385+00:00,INTC,buy,44.0,24.89,0.0,0.0,2025-08-28 00:00:00+00:00
2025-08-28 21:24:30.357092+00:00,ABT,buy,20.0,131.39,0.0,0.0,2025-08-28 00:00:00+00:00
2025-08-28 21:24:34.991429+00:00,ADBE,sell,7.0,353.89,0.0,4.2700000000000955,2025-08-28 00:00:00+00:00
2025-08-31 21:22:23.045190+00:00,AAPL,sell,15.0,232.27,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:22:27.794503+00:00,MSFT,buy,4.0,506.74,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:22:32.476571+00:00,AMZN,buy,11.0,229.02,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:22:37.010348+00:00,GOOGL,buy,59.0,213.02,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:22:41.741766+00:00,GOOG,sell,4.0,213.66,0.0,22.039999999999964,2025-08-31 00:00:00+00:00
2025-08-31 21:22:46.230034+00:00,META,buy,5.0,738.21,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:22:51.099801+00:00,JPM,sell,3.0,301.48,0.0,7.3799999999999955,2025-08-31 00:00:00+00:00
2025-08-31 21:22:55.809328+00:00,JNJ,sell,15.0,177.16,0.0,-31.499999999999915,2025-08-31 00:00:00+00:00
2025-08-31 21:23:00.495589+00:00,PG,sell,2.0,157.11,0.0,7.340000000000032,2025-08-31 00:00:00+00:00
2025-08-31 21:23:05.159606+00:00,BAC,sell,18.0,50.765,0.0,8.13000000000001,2025-08-31 00:00:00+00:00
2025-08-31 21:23:09.704324+00:00,XOM,sell,8.0,114.31,0.0,15.140000000000015,2025-08-31 00:00:00+00:00
2025-08-31 21:23:14.257192+00:00,PFE,buy,41.0,24.76,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:23:18.914670+00:00,KO,buy,46.0,69.02,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:23:23.568200+00:00,MRK,buy,43.0,84.12,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:23:28.180199+00:00,CSCO,sell,53.0,69.13,0.0,-11.700000000000443,2025-08-31 00:00:00+00:00
2025-08-31 21:23:32.798813+00:00,ORCL,buy,16.0,226.16,0.0,0.0,2025-08-31 00:00:00+00:00
2025-08-31 21:23:37.960760+00:00,CVX,sell,5.0,160.67,0.0,7.299999999999898,2025-08-31 00:00:00+00:00
2025-08-31 21:23:42.596466+00:00,WMT,sell,28.0,97.01,0.0,4.480000000000302,2025-08-31 00:00:00+00:00
2025-08-31 21:23:47.208257+00:00,PEP,sell,18.0,148.69,0.0,-17.280000000000143,2025-08-31 00:00:00+00:00
2025-08-31 21:23:52.121621+00:00,VZ,sell,60.0,44.25,0.0,-10.799999999999983,2025-08-31 00:00:00+00:00
2025-08-31 21:23:56.692893+00:00,ABT,sell,20.0,132.68,0.0,60.32000000000028,2025-08-31 00:00:00+00:00
2025-08-31 21:24:01.224712+00:00,ADBE,buy,10.0,356.57,0.0,0.0,2025-08-31 00:00:00+00:00
2025-09-01 21:22:37.850800+00:00,AAPL,sell,15.0,232.27,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:22:42.638492+00:00,MSFT,buy,4.0,506.74,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:22:47.641788+00:00,GOOG,sell,4.0,213.66,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:22:52.293890+00:00,META,buy,5.0,738.21,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:22:57.044752+00:00,JPM,sell,3.0,301.48,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:23:01.983827+00:00,PG,sell,2.0,157.11,0.0,7.340000000000032,2025-09-01 00:00:00+00:00
2025-09-01 21:23:06.679607+00:00,BAC,sell,18.0,50.765,0.0,3.84999999999998,2025-09-01 00:00:00+00:00
2025-09-01 21:23:11.461106+00:00,XOM,sell,8.0,114.31,0.0,6.360000000000014,2025-09-01 00:00:00+00:00
2025-09-01 21:23:16.223478+00:00,PFE,buy,41.0,24.76,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:23:20.955018+00:00,KO,buy,46.0,69.02,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:23:25.552364+00:00,MRK,buy,43.0,84.12,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:23:30.146435+00:00,CSCO,sell,53.0,69.13,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:23:34.807872+00:00,ORCL,buy,16.0,226.16,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-01 21:23:39.607311+00:00,CVX,sell,5.0,160.67,0.0,1.4599999999999795,2025-09-01 00:00:00+00:00
2025-09-01 21:23:45.013941+00:00,ADBE,buy,10.0,356.57,0.0,0.0,2025-09-01 00:00:00+00:00
2025-09-02 21:22:18.633066+00:00,AAPL,buy,14.0,236.78,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:22:23.019496+00:00,MSFT,sell,3.0,504.65,0.0,-7.92000000000013,2025-09-02 00:00:00+00:00
2025-09-02 21:22:27.561102+00:00,GOOGL,buy,1.0,221.59,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:22:31.806245+00:00,GOOG,buy,3.0,212.0,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:22:36.244488+00:00,META,sell,4.0,735.41,0.0,-11.200000000000273,2025-09-02 00:00:00+00:00
2025-09-02 21:22:40.776074+00:00,JPM,buy,2.0,299.64,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:22:45.235005+00:00,BAC,buy,16.0,50.41,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:22:49.664143+00:00,XOM,buy,7.0,114.68,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:22:54.111565+00:00,PFE,sell,42.0,24.98,0.0,-16.380000000000024,2025-09-02 00:00:00+00:00
2025-09-02 21:22:58.527930+00:00,KO,sell,46.0,69.05,0.0,-29.100000000000193,2025-09-02 00:00:00+00:00
2025-09-02 21:23:02.789011+00:00,MRK,sell,42.0,85.47,0.0,19.739999999999952,2025-09-02 00:00:00+00:00
2025-09-02 21:23:07.188480+00:00,CSCO,buy,51.0,67.8,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:23:11.497458+00:00,ORCL,sell,15.0,225.32,0.0,-371.70000000000005,2025-09-02 00:00:00+00:00
2025-09-02 21:23:15.960552+00:00,CVX,buy,4.0,161.79,0.0,0.0,2025-09-02 00:00:00+00:00
2025-09-02 21:23:20.714606+00:00,ADBE,sell,9.0,345.465,0.0,-95.32500000000016,2025-09-02 00:00:00+00:00
2025-09-03 21:22:50.186736+00:00,AAPL,buy,16.0,238.485,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:22:54.095911+00:00,MSFT,sell,17.0,505.31,0.0,-17.38000000000011,2025-09-03 00:00:00+00:00
2025-09-03 21:22:57.912805+00:00,AMZN,buy,11.0,225.97,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:01.790464+00:00,GOOGL,buy,5.0,230.645,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:05.631309+00:00,GOOG,buy,6.0,231.105,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:09.560372+00:00,NVDA,sell,5.0,170.6,0.0,-55.889999999999986,2025-09-03 00:00:00+00:00
2025-09-03 21:23:13.382681+00:00,META,sell,2.0,736.96,0.0,-2.5,2025-09-03 00:00:00+00:00
2025-09-03 21:23:17.429111+00:00,JPM,buy,4.0,299.46,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:21.378645+00:00,JNJ,sell,74.0,177.92,0.0,-99.16000000000025,2025-09-03 00:00:00+00:00
2025-09-03 21:23:25.194108+00:00,PG,sell,13.0,158.15,0.0,61.2300000000001,2025-09-03 00:00:00+00:00
2025-09-03 21:23:28.978278+00:00,BAC,buy,20.0,50.09,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:32.775950+00:00,XOM,buy,9.0,111.95,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:36.720297+00:00,PFE,buy,496.0,24.79,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:40.643424+00:00,KO,sell,86.0,69.01,0.0,-78.50999999999969,2025-09-03 00:00:00+00:00
2025-09-03 21:23:44.840588+00:00,MRK,sell,44.0,84.18,0.0,-1.7599999999998772,2025-09-03 00:00:00+00:00
2025-09-03 21:23:48.978337+00:00,CSCO,buy,55.0,67.72,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:52.933560+00:00,NKE,buy,35.0,74.73,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:23:56.820389+00:00,ORCL,sell,5.0,223.45,0.0,-133.25000000000003,2025-09-03 00:00:00+00:00
2025-09-03 21:24:00.824441+00:00,T,sell,92.0,29.04,0.0,26.67999999999992,2025-09-03 00:00:00+00:00
2025-09-03 21:24:04.594289+00:00,CVX,buy,6.0,157.97,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:24:08.389086+00:00,WMT,sell,26.0,99.43,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:24:12.098141+00:00,COST,buy,3.0,949.465,0.0,0.0,2025-09-03 00:00:00+00:00
2025-09-03 21:24:15.930112+00:00,PEP,sell,17.0,148.66,0.0,15.490000000000009,2025-09-03 00:00:00+00:00
2025-09-03 21:24:19.655364+00:00,ABBV,sell,12.0,211.85,0.0,135.22499999999988,2025-09-03 00:00:00+00:00
2025-09-03 21:24:23.576495+00:00,VZ,buy,60.0,43.73,0.0,0.0,2025-09-03 00:00:00+00:00
